Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
13;veh0;92.31;19.01;7.82;110.86
14;ourVehicle0;166.45;52.29;10.60;204.93
14;ourVehicle1;164.97;41.52;14.32;24.93
14;ourVehicle10;67.92;74.82;16.76;194.21
14;ourVehicle11;63.63;36.25;4.87;336.43
14;ourVehicle12;60.62;38.37;2.48;190.30
14;ourVehicle13;140.67;87.40;15.22;111.55
14;ourVehicle14;12.73;40.16;8.02;103.28
14;ourVehicle15;110.49;97.54;10.43;106.99
14;ourVehicle19;63.55;112.33;7.86;279.64
14;ourVehicle22;143.53;3.12;6.73;205.57
14;ourVehicle4;72.86;29.29;1.95;289.05
14;ourVehicle5;77.43;99.31;4.11;14.24
14;ourVehicle8;66.46;52.66;7.58;10.30
14;veh0;100.16;16.02;8.40;110.86
14;veh1;4.59;42.08;4.39;103.28
