Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
40;ourVehicle83;7.03;184.18;2.19;171.07
40;ourVehicle84;104.21;191.43;0.00;81.75
40;ourVehicle9;473.58;69.64;14.03;263.04
40;ourVehicle91;403.48;48.88;14.46;81.60
40;ourVehicle93;484.87;67.94;0.00;327.26
41;ourVehicle1;75.39;190.48;15.02;261.75
41;ourVehicle10;258.68;220.15;15.00;259.46
41;ourVehicle11;31.61;60.73;18.36;350.60
41;ourVehicle12;126.54;197.82;11.38;262.02
41;ourVehicle13;238.57;36.35;14.44;262.64
41;ourVehicle14;507.70;49.24;6.95;355.57
41;ourVehicle15;501.41;90.01;14.19;354.85
41;ourVehicle17;445.92;254.57;13.31;259.66
41;ourVehicle18;176.92;181.22;14.46;172.09
41;ourVehicle19;337.48;184.36;18.60;173.34
41;ourVehicle2;216.39;212.32;14.70;259.53
41;ourVehicle20;114.43;158.33;14.90;172.16
41;ourVehicle23;500.40;22.76;17.03;174.69
41;ourVehicle24;57.37;184.63;16.55;81.72
41;ourVehicle26;157.41;202.15;13.95;262.02
41;ourVehicle27;380.24;239.33;14.83;79.66
41;ourVehicle28;294.82;226.87;14.17;259.46
41;ourVehicle3;216.39;209.07;15.31;79.54
41;ourVehicle30;441.69;68.20;18.39;259.87
41;ourVehicle34;171.44;209.46;15.00;174.29
41;ourVehicle35;325.89;232.65;15.00;259.57
41;ourVehicle37;478.23;208.36;19.71;173.49
41;ourVehicle38;14.39;178.06;4.51;28.49
41;ourVehicle39;289.91;222.70;13.92;79.46
41;ourVehicle41;9.04;171.92;15.00;170.71
41;ourVehicle42;497.44;126.94;15.43;352.70
41;ourVehicle43;483.70;106.87;14.42;173.81
41;ourVehicle45;333.42;219.11;14.84;173.34
41;ourVehicle46;10.38;181.12;3.94;262.26
41;ourVehicle47;113.70;187.11;15.00;352.15
41;ourVehicle48;274.32;51.61;13.98;352.70
41;ourVehicle49;251.73;216.77;4.61;335.69
41;ourVehicle5;457.97;51.87;14.28;82.03
41;ourVehicle52;496.11;63.72;14.49;53.34
41;ourVehicle53;500.23;52.43;15.00;291.68
41;ourVehicle54;35.69;34.81;14.75;352.27
41;ourVehicle57;489.54;193.89;14.35;353.62
41;ourVehicle61;493.44;158.69;15.00;353.20
41;ourVehicle66;506.48;26.53;14.52;354.69
41;ourVehicle68;123.48;194.16;14.11;82.02
41;ourVehicle7;180.81;153.28;14.08;172.09
41;ourVehicle71;167.04;200.27;0.00;82.02
41;ourVehicle73;16.10;131.51;18.28;170.09
41;ourVehicle74;60.27;17.53;15.20;263.00
41;ourVehicle78;347.12;233.29;14.45;79.66
41;ourVehicle83;7.03;184.18;0.00;171.07
41;ourVehicle84;105.51;193.07;2.15;63.53
41;ourVehicle9;457.28;67.44;16.46;261.52
41;ourVehicle91;418.38;49.46;15.04;82.15
41;ourVehicle92;270.09;40.42;15.00;262.61
41;ourVehicle93;483.76;69.45;1.91;323.60
42;ourVehicle1;60.82;188.36;14.73;261.74
42;ourVehicle10;268.83;218.78;14.39;79.46
42;ourVehicle11;28.21;81.07;20.62;350.22
42;ourVehicle12;118.97;196.76;7.65;262.02
42;ourVehicle13;224.65;34.55;14.04;262.64
42;ourVehicle14;506.74;57.93;8.74;352.94
42;ourVehicle15;499.85;106.22;16.27;354.12
42;ourVehicle17;433.83;252.36;12.29;259.66
42;ourVehicle18;178.83;167.49;13.87;172.09
42;ourVehicle19;339.66;165.72;18.76;173.34
42;ourVehicle2;201.84;209.63;14.80;259.53
42;ourVehicle20;116.44;143.80;14.67;172.16
42;ourVehicle24;73.28;186.94;16.08;81.75
42;ourVehicle26;143.57;200.21;13.97;262.02
42;ourVehicle27;394.20;241.88;14.19;79.66
42;ourVehicle28;280.33;224.18;14.73;259.46
42;ourVehicle3;230.48;211.68;14.33;79.54
42;ourVehicle30;421.10;64.30;20.93;258.77
42;ourVehicle34;182.40;202.79;14.96;86.10
42;ourVehicle35;311.17;229.91;14.97;259.46
42;ourVehicle37;480.73;186.28;22.23;173.64
42;ourVehicle38;20.48;179.27;6.24;80.18
42;ourVehicle39;304.02;225.32;14.36;79.46
42;ourVehicle41;11.52;157.76;14.38;170.09
42;ourVehicle42;495.54;141.77;14.94;352.70
42;ourVehicle43;485.11;92.90;14.08;174.49
42;ourVehicle45;335.30;203.01;16.21;173.34
42;ourVehicle46;4.28;180.29;6.15;262.26
42;ourVehicle47;111.86;177.05;14.39;172.16
42;ourVehicle48;272.28;67.72;16.23;352.78
42;ourVehicle49;246.10;217.82;6.01;275.89
42;ourVehicle5;472.15;53.82;14.34;82.51
42;ourVehicle52;501.88;75.74;13.91;10.05
42;ourVehicle53;498.85;39.41;14.91;175.24
42;ourVehicle54;33.58;48.88;14.23;350.60
42;ourVehicle55;174.91;195.72;15.00;166.79
42;ourVehicle57;487.90;208.32;14.52;353.48
42;ourVehicle61;491.80;173.51;14.90;353.69
42;ourVehicle66;502.10;39.01;12.79;354.69
42;ourVehicle68;138.59;196.28;15.25;82.02
42;ourVehicle7;182.76;139.22;14.19;172.09
42;ourVehicle71;167.04;200.27;0.00;82.02
42;ourVehicle72;281.20;41.86;15.00;262.62
42;ourVehicle73;19.55;111.77;20.05;170.09
42;ourVehicle74;48.59;16.10;11.75;263.01
42;ourVehicle76;466.58;258.34;15.00;264.76
42;ourVehicle78;363.13;236.21;16.27;79.66
42;ourVehicle80;16.46;181.95;0.00;262.03
42;ourVehicle82;326.47;229.50;15.00;79.46
42;ourVehicle83;7.03;184.18;0.00;171.07
42;ourVehicle84;102.32;194.39;3.96;309.09
42;ourVehicle88;37.68;20.20;15.00;328.14
42;ourVehicle9;440.26;64.69;17.27;259.65
42;ourVehicle91;432.17;51.50;13.95;81.68
42;ourVehicle92;255.39;38.52;14.82;262.64
42;ourVehicle93;479.67;70.37;4.37;286.75
43;ourVehicle1;46.60;186.30;14.37;261.74
43;ourVehicle10;284.65;221.72;16.09;79.46
43;ourVehicle11;24.19;103.84;23.12;350.08
43;ourVehicle12;112.96;195.91;6.07;261.91
43;ourVehicle13;209.99;32.66;14.78;262.64
43;ourVehicle14;504.87;67.96;10.20;347.68
43;ourVehicle15;498.00;122.57;16.44;352.72
43;ourVehicle17;421.67;250.14;12.36;259.66
43;ourVehicle18;180.81;153.27;14.36;172.09
43;ourVehicle19;341.82;147.22;18.64;173.34
43;ourVehicle2;187.99;207.07;14.09;259.53
43;ourVehicle20;118.37;129.74;14.19;172.15
43;ourVehicle21;259.27;217.00;15.00;79.50
43;ourVehicle24;87.62;189.02;14.48;81.75
43;ourVehicle26;133.52;198.80;10.15;262.02
43;ourVehicle27;408.26;244.44;14.30;79.66
43;ourVehicle28;269.49;222.16;11.03;259.46
43;ourVehicle3;240.15;213.46;9.83;79.54
43;ourVehicle30;398.38;59.80;23.15;258.86
43;ourVehicle34;197.80;205.64;15.67;79.54
43;ourVehicle35;296.81;227.24;14.60;259.46
43;ourVehicle37;483.46;161.63;24.80;173.69
43;ourVehicle38;29.06;180.52;8.67;81.72
43;ourVehicle39;315.35;227.43;11.52;79.46
43;ourVehicle41;13.88;144.24;13.73;170.09
43;ourVehicle42;493.67;156.72;15.08;353.20
43;ourVehicle43;486.10;81.70;11.26;174.80
43;ourVehicle45;337.48;184.42;18.71;173.34
43;ourVehicle46;1.47;177.80;4.65;231.20
43;ourVehicle47;114.13;160.57;16.63;172.16
43;ourVehicle48;269.92;86.27;18.71;352.77
43;ourVehicle49;238.50;216.41;7.73;259.53
43;ourVehicle52;501.47;89.41;13.71;354.80
43;ourVehicle53;500.40;22.80;16.69;174.69
43;ourVehicle54;31.32;62.52;13.83;350.60
43;ourVehicle55;176.85;181.76;14.09;172.09
43;ourVehicle57;486.19;223.30;15.08;353.48
43;ourVehicle61;490.23;187.73;14.31;353.69
43;ourVehicle66;501.13;51.20;12.21;355.54
43;ourVehicle68;149.66;197.83;11.18;82.02
43;ourVehicle7;184.71;125.18;14.18;172.09
43;ourVehicle71;169.13;200.61;2.12;81.48
43;ourVehicle72;265.73;39.86;15.60;262.64
43;ourVehicle73;23.30;90.30;21.79;170.09
43;ourVehicle74;41.38;15.61;7.25;267.52
43;ourVehicle76;451.93;255.67;14.89;259.66
43;ourVehicle78;379.42;239.18;16.56;79.66
43;ourVehicle80;14.46;181.68;2.01;262.24
43;ourVehicle82;333.36;219.66;14.29;173.34
43;ourVehicle83;7.03;184.18;0.00;171.07
43;ourVehicle84;95.91;193.45;6.47;261.69
43;ourVehicle86;325.89;232.65;15.00;259.57
43;ourVehicle88;35.59;35.51;15.45;352.27
43;ourVehicle9;423.03;61.42;17.55;258.77
43;ourVehicle91;447.01;53.57;15.00;82.04
43;ourVehicle92;241.12;36.68;14.39;262.64
43;ourVehicle93;472.88;69.56;6.85;263.04
44;ourVehicle1;34.44;184.53;12.29;261.74
44;ourVehicle10;298.29;224.26;13.87;79.46
44;ourVehicle11;19.90;128.40;24.94;350.08
44;ourVehicle12;104.98;194.78;8.05;261.91
44;ourVehicle13;196.29;30.88;13.80;262.51
44;ourVehicle14;502.42;79.97;12.26;351.13
44;ourVehicle15;495.90;138.96;16.52;352.70
44;ourVehicle17;408.82;247.80;13.06;259.66
44;ourVehicle18;182.86;138.52;14.89;172.09
44;ourVehicle19;343.99;128.70;18.64;173.34
44;ourVehicle2;177.72;205.86;10.43;267.37
44;ourVehicle20;120.42;114.89;14.99;172.15
44;ourVehicle21;273.69;219.68;14.66;79.46
44;ourVehicle24;97.50;190.46;9.98;81.75
44;ourVehicle26;125.05;197.61;8.55;262.02
44;ourVehicle27;421.76;246.91;13.72;79.66
44;ourVehicle28;262.84;220.92;6.76;259.46
44;ourVehicle3;246.11;214.56;6.06;79.54
44;ourVehicle30;373.24;54.92;25.58;259.61
44;ourVehicle34;212.69;208.39;15.13;79.54
44;ourVehicle35;284.29;224.91;12.74;259.46
44;ourVehicle37;479.95;137.50;24.62;172.71
44;ourVehicle38;39.12;181.98;10.17;81.72
44;ourVehicle39;322.73;228.81;7.51;79.46
44;ourVehicle41;16.43;129.63;14.83;170.09
44;ourVehicle42;491.91;172.51;15.88;353.69
44;ourVehicle43;484.90;75.34;6.76;196.43
44;ourVehicle45;339.71;165.28;19.27;173.34
44;ourVehicle46;2.85;176.95;1.66;182.39
44;ourVehicle47;116.34;144.46;16.27;172.16
44;ourVehicle48;267.65;104.09;17.96;352.74
44;ourVehicle49;228.94;214.64;9.72;259.53
44;ourVehicle52;499.97;105.03;15.68;354.12
44;ourVehicle53;503.36;10.14;13.91;150.61
44;ourVehicle54;28.91;77.05;14.73;350.60
44;ourVehicle55;178.82;167.56;14.34;172.09
44;ourVehicle57;484.46;238.42;15.21;353.48
44;ourVehicle61;488.55;202.56;14.93;353.48
44;ourVehicle66;497.87;62.77;12.16;337.71
44;ourVehicle68;156.66;198.81;7.06;82.02
44;ourVehicle7;186.67;111.08;14.24;172.09
44;ourVehicle71;172.54;201.17;3.46;80.74
44;ourVehicle72;250.80;37.93;15.05;262.64
44;ourVehicle73;27.41;66.52;24.14;170.59
44;ourVehicle74;37.62;20.60;6.68;332.75
44;ourVehicle76;438.16;253.15;14.00;259.66
44;ourVehicle78;394.86;242.00;15.70;79.66
44;ourVehicle80;10.49;181.14;4.01;262.26
44;ourVehicle81;281.20;41.86;15.00;262.62
44;ourVehicle82;335.19;203.95;15.82;173.34
44;ourVehicle83;7.03;184.18;0.00;171.07
44;ourVehicle84;88.01;192.31;7.99;261.75
44;ourVehicle86;311.14;229.91;15.00;259.46
44;ourVehicle88;33.42;49.85;14.51;350.60
44;ourVehicle9;405.44;57.93;17.95;258.77
44;ourVehicle91;461.72;55.63;14.86;82.04
44;ourVehicle92;226.06;34.74;15.19;262.64
44;ourVehicle93;464.38;68.50;8.57;262.76
45;ourVehicle1;24.76;183.13;9.78;261.74
45;ourVehicle10;309.30;226.31;11.19;79.46
45;ourVehicle11;15.88;151.35;23.30;350.08
45;ourVehicle12;96.33;193.52;8.75;261.69
45;ourVehicle13;182.59;29.04;13.83;262.33
45;ourVehicle14;501.01;94.66;14.75;355.09
45;ourVehicle15;493.87;155.11;16.28;353.13
45;ourVehicle17;396.62;245.57;12.40;259.66
45;ourVehicle18;184.90;123.81;14.85;172.09
45;ourVehicle19;346.16;110.07;18.76;173.34
45;ourVehicle20;122.40;100.54;14.49;172.13
45;ourVehicle21;287.72;222.29;14.28;79.46
45;ourVehicle24;102.92;191.24;5.48;81.75
45;ourVehicle26;116.36;196.39;8.77;261.98
45;ourVehicle27;435.72;249.45;14.20;79.66
45;ourVehicle28;259.70;220.34;3.19;259.46
45;ourVehicle3;253.80;215.99;7.82;79.50
45;ourVehicle30;345.85;50.40;27.83;261.55
45;ourVehicle34;225.72;210.80;13.25;79.54
45;ourVehicle35;275.03;223.19;9.41;259.46
45;ourVehicle37;482.54;117.27;20.44;172.71
45;ourVehicle38;50.98;183.70;11.99;81.72
45;ourVehicle39;327.59;230.82;5.57;66.03
45;ourVehicle40;171.44;209.46;3.13;174.29
45;ourVehicle41;18.91;115.44;14.41;170.09
45;ourVehicle42;490.20;188.03;15.62;353.69
45;ourVehicle43;478.69;73.49;6.61;259.73
45;ourVehicle45;341.94;146.22;19.20;173.34
45;ourVehicle46;2.98;176.89;0.14;177.67
45;ourVehicle47;118.51;128.77;15.84;172.15
45;ourVehicle48;265.37;121.99;18.05;352.74
45;ourVehicle49;217.56;212.54;11.57;259.53
45;ourVehicle50;254.20;210.28;1.51;352.85
45;ourVehicle51;496.73;79.67;15.00;111.08
45;ourVehicle52;498.16;121.27;16.33;353.01
45;ourVehicle53;503.54;23.56;13.95;354.69
45;ourVehicle54;26.29;91.81;15.00;350.08
45;ourVehicle55;180.89;152.71;15.00;172.09
45;ourVehicle57;483.09;250.39;12.05;353.48
45;ourVehicle61;486.90;217.05;14.58;353.48
45;ourVehicle66;489.50;70.11;11.48;299.61
45;ourVehicle68;163.24;199.74;6.65;82.02
45;ourVehicle7;188.73;96.24;14.99;172.09
45;ourVehicle71;177.56;201.98;5.08;80.74
45;ourVehicle72;235.52;35.96;15.41;262.64
45;ourVehicle73;31.57;41.38;25.48;170.67
45;ourVehicle74;36.48;28.98;8.45;352.27
45;ourVehicle75;16.85;178.77;15.00;82.29
45;ourVehicle76;423.80;250.53;14.59;259.66
45;ourVehicle78;409.48;244.67;14.85;79.66
45;ourVehicle80;6.80;180.64;3.72;262.26
45;ourVehicle81;274.34;51.44;13.81;352.42
45;ourVehicle82;337.25;186.34;17.73;173.34
45;ourVehicle83;7.03;184.18;0.00;171.07
45;ourVehicle84;78.38;190.91;9.74;261.75
45;ourVehicle86;297.09;227.29;14.29;259.46
45;ourVehicle88;31.02;64.31;14.66;350.60
45;ourVehicle9;387.88;54.47;17.91;258.89
45;ourVehicle91;476.46;57.52;14.88;83.50
45;ourVehicle92;211.25;32.82;14.94;262.64
45;ourVehicle93;453.68;70.14;10.43;261.50
45;ourVehicle98;180.88;205.76;0.00;259.53
46;ourVehicle1;18.98;182.29;5.84;261.74
46;ourVehicle10;317.74;227.88;8.59;79.46
46;ourVehicle11;12.96;168.09;16.99;350.08
46;ourVehicle12;87.13;192.18;9.30;261.75
46;ourVehicle13;168.68;27.17;14.05;262.33
46;ourVehicle14;499.50;109.59;14.99;354.08
46;ourVehicle15;491.99;171.81;16.81;353.69
46;ourVehicle17;384.26;243.32;12.56;259.66
46;ourVehicle18;186.89;109.47;14.48;172.09
46;ourVehicle19;348.37;91.23;18.97;173.34
46;ourVehicle20;125.79;87.21;13.79;163.07
46;ourVehicle21;298.84;224.36;11.31;79.46
46;ourVehicle24;109.93;192.24;7.08;81.90
46;ourVehicle26;106.90;195.05;9.55;261.91
46;ourVehicle27;450.05;252.07;14.57;79.66
46;ourVehicle28;258.89;220.19;0.82;259.46
46;ourVehicle3;262.87;217.67;9.22;79.47
46;ourVehicle30;316.14;46.38;29.98;262.37
46;ourVehicle34;236.60;212.80;11.06;79.54
46;ourVehicle35;269.51;222.16;5.62;259.46
46;ourVehicle37;484.35;100.58;16.83;174.13
46;ourVehicle38;64.36;185.65;13.51;81.73
46;ourVehicle39;322.94;232.10;5.90;275.80
46;ourVehicle40;172.28;206.59;2.99;164.44
46;ourVehicle41;21.30;101.79;13.86;170.09
46;ourVehicle42;488.45;203.52;15.58;353.48
46;ourVehicle43;469.59;72.38;9.16;263.07
46;ourVehicle45;344.21;126.82;19.53;173.34
46;ourVehicle46;3.06;176.90;0.09;174.48
46;ourVehicle47;120.60;113.59;15.32;172.15
46;ourVehicle48;263.08;140.00;18.15;352.74
46;ourVehicle49;204.78;210.18;12.99;259.53
46;ourVehicle50;254.02;211.07;0.81;351.97
46;ourVehicle51;498.01;92.25;14.44;355.01
46;ourVehicle52;496.17;136.84;15.68;352.70
46;ourVehicle53;502.03;39.79;16.28;354.69
46;ourVehicle54;23.87;105.66;14.05;350.08
46;ourVehicle55;182.83;138.70;14.14;172.09
46;ourVehicle56;507.50;51.78;0.00;355.54
46;ourVehicle57;477.85;258.14;9.98;307.96
46;ourVehicle61;485.21;231.86;14.91;353.48
46;ourVehicle66;477.78;70.16;11.75;265.93
46;ourVehicle68;165.79;200.10;2.57;82.02
46;ourVehicle7;190.62;82.66;13.71;172.09
46;ourVehicle71;183.92;203.07;6.45;80.14
46;ourVehicle72;221.08;34.09;14.56;262.64
46;ourVehicle73;34.67;19.04;22.56;171.57
46;ourVehicle74;35.14;38.84;9.96;352.27
46;ourVehicle75;31.09;180.81;14.38;81.72
46;ourVehicle76;410.08;248.03;13.95;259.66
46;ourVehicle78;424.10;247.33;14.86;79.66
46;ourVehicle80;5.49;180.46;1.32;262.26
46;ourVehicle81;272.43;66.49;15.17;352.78
46;ourVehicle82;339.43;167.73;18.74;173.34
46;ourVehicle83;7.03;184.18;0.00;171.07
46;ourVehicle84;66.88;189.24;11.62;261.75
46;ourVehicle86;286.78;225.38;10.48;259.46
46;ourVehicle88;28.59;78.97;14.86;350.60
46;ourVehicle9;370.33;51.16;17.88;260.03
46;ourVehicle91;488.44;59.74;12.22;75.15
46;ourVehicle92;196.70;30.93;14.67;262.51
46;ourVehicle93;441.77;68.22;12.05;259.90
46;ourVehicle98;180.88;205.76;0.00;259.53
47;ourVehicle1;17.65;182.10;1.34;261.76
47;ourVehicle10;323.89;229.02;6.25;79.46
47;ourVehicle11;17.59;178.86;14.23;67.71
47;ourVehicle12;75.59;190.51;11.66;261.75
47;ourVehicle13;154.66;25.42;14.15;263.32
47;ourVehicle14;497.70;124.87;15.37;352.70
47;ourVehicle15;490.26;187.41;15.70;353.69
47;ourVehicle17;371.43;240.98;13.04;259.66
47;ourVehicle18;188.91;94.91;14.70;172.09
47;ourVehicle19;350.04;76.87;14.47;173.34
47;ourVehicle20;128.44;73.23;14.27;172.18
47;ourVehicle21;307.74;226.02;9.06;79.46
47;ourVehicle24;119.27;193.57;9.44;81.92
47;ourVehicle26;97.06;193.62;9.94;261.69
47;ourVehicle27;464.71;254.74;14.90;79.66
47;ourVehicle28;257.90;217.62;3.38;222.07
47;ourVehicle3;273.59;219.66;10.91;79.46
47;ourVehicle30;289.09;42.88;27.28;262.62
47;ourVehicle34;243.53;214.09;7.05;79.54
47;ourVehicle35;266.39;221.58;3.17;259.46
47;ourVehicle37;485.83;84.64;16.05;174.89
47;ourVehicle38;79.93;187.91;15.73;81.75
47;ourVehicle39;315.39;230.70;7.68;259.46
47;ourVehicle40;175.30;203.21;4.71;139.61
47;ourVehicle41;23.87;87.06;14.95;170.09
47;ourVehicle42;486.72;218.65;15.23;353.48
47;ourVehicle43;460.50;71.16;9.16;261.69
47;ourVehicle45;346.46;107.55;19.40;173.34
47;ourVehicle46;3.07;176.90;0.01;174.18
47;ourVehicle47;122.52;99.70;14.02;172.13
47;ourVehicle48;260.69;158.70;18.86;352.74
47;ourVehicle49;196.08;208.57;8.85;259.53
47;ourVehicle50;253.40;213.85;2.85;348.86
47;ourVehicle51;499.98;105.00;12.50;354.12
47;ourVehicle52;494.19;152.40;15.68;352.85
47;ourVehicle53;501.07;51.54;11.78;355.19
47;ourVehicle54;21.31;120.31;14.88;350.08
47;ourVehicle55;184.87;124.01;14.83;172.09
47;ourVehicle56;507.50;51.78;0.00;355.54
47;ourVehicle57;469.07;258.57;8.88;266.96
47;ourVehicle61;483.73;244.80;13.02;353.48
47;ourVehicle63;171.44;209.46;0.42;174.29
47;ourVehicle66;463.69;68.39;14.22;262.55
47;ourVehicle68;166.75;200.23;0.96;82.02
47;ourVehicle69;43.86;15.52;15.00;263.01
47;ourVehicle7;192.50;69.06;13.73;172.09
47;ourVehicle71;192.37;204.63;8.59;79.54
47;ourVehicle72;206.40;32.20;14.81;262.64
47;ourVehicle73;46.05;2.42;22.26;102.87
47;ourVehicle74;33.33;50.34;11.63;350.60
47;ourVehicle75;44.72;182.79;13.78;81.72
47;ourVehicle76;396.26;245.51;14.04;259.66
47;ourVehicle78;438.55;249.97;14.69;79.66
47;ourVehicle80;5.26;180.43;0.23;262.26
47;ourVehicle81;270.30;83.35;17.00;352.78
47;ourVehicle82;341.69;148.40;19.46;173.34
47;ourVehicle83;7.03;184.18;0.00;171.07
47;ourVehicle84;53.50;187.30;13.52;261.74
47;ourVehicle86;279.69;224.06;7.21;259.46
47;ourVehicle88;25.94;93.84;15.11;350.08
47;ourVehicle9;352.91;48.22;17.64;261.14
47;ourVehicle91;498.79;66.31;12.61;47.66
47;ourVehicle92;181.57;28.91;15.28;262.33
47;ourVehicle93;427.70;65.61;14.31;259.21
47;ourVehicle98;180.88;205.76;0.00;259.53
48;ourVehicle1;17.04;182.02;0.62;261.90
48;ourVehicle10;325.42;232.56;7.78;338.62
48;ourVehicle11;32.12;180.96;14.68;81.72
48;ourVehicle12;62.29;188.58;13.44;261.75
48;ourVehicle13;140.09;23.72;14.69;263.32
48;ourVehicle14;495.76;140.00;15.25;352.70
48;ourVehicle15;488.49;203.15;15.84;353.48
48;ourVehicle17;359.24;238.75;12.39;259.66
48;ourVehicle18;190.94;80.33;14.72;172.09
48;ourVehicle19;351.31;66.00;10.94;173.34
48;ourVehicle20;130.45;58.62;14.75;172.18
48;ourVehicle21;314.35;227.24;6.71;79.46
48;ourVehicle24;130.12;195.09;10.95;82.02
48;ourVehicle26;85.91;192.00;11.27;261.75
48;ourVehicle27;475.99;252.69;12.44;123.73
48;ourVehicle28;262.51;217.60;4.81;92.10
