Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
18;traffic_N_S.0;508.35;786.24;19.62;180.00
18;traffic_S_N.0;511.65;218.11;17.52;0.00
18;traffic_W_E.0;233.87;508.35;20.18;90.00
19;traffic_E_W.0;781.64;511.65;18.81;270.00
19;traffic_N_S.0;508.35;765.79;20.46;180.00
19;traffic_S_N.0;511.65;236.22;18.11;0.00
19;traffic_W_E.0;254.45;508.35;20.57;90.00
20;traffic_E_W.0;762.50;511.65;19.15;270.00
20;traffic_N_S.0;508.35;746.14;19.65;180.00
20;traffic_S_N.0;511.65;253.67;17.45;0.00
20;traffic_W_E.0;275.47;508.35;21.02;90.00
21;traffic_E_W.0;743.84;511.65;18.66;270.00
21;traffic_E_W.1;1004.90;511.65;0.00;270.00
21;traffic_N_S.0;508.35;726.46;19.68;180.00
21;traffic_N_S.1;508.35;1004.90;0.00;180.00
21;traffic_S_N.0;511.65;271.72;18.06;0.00
21;traffic_S_N.1;511.65;15.10;0.00;0.00
21;traffic_W_E.0;296.37;508.35;20.90;90.00
21;traffic_W_E.1;15.10;508.35;0.00;90.00
22;traffic_E_W.0;724.88;511.65;18.95;270.00
22;traffic_E_W.1;1002.91;511.65;1.99;270.00
22;traffic_N_S.0;508.35;706.00;20.47;180.00
22;traffic_N_S.1;508.35;1003.18;1.72;180.00
22;traffic_S_N.0;511.65;289.12;17.40;0.00
22;traffic_S_N.1;511.65;16.18;1.08;0.00
22;traffic_W_E.0;317.00;508.35;20.63;90.00
22;traffic_W_E.1;16.24;508.35;1.14;90.00
23;traffic_E_W.0;705.91;511.65;18.97;270.00
23;traffic_E_W.1;998.96;511.65;3.94;270.00
23;traffic_N_S.0;508.35;685.59;20.41;180.00
23;traffic_N_S.1;508.35;999.70;3.48;180.00
23;traffic_S_N.0;511.65;306.79;17.67;0.00
23;traffic_S_N.1;511.65;19.16;2.97;0.00
23;traffic_W_E.0;337.61;508.35;20.61;90.00
23;traffic_W_E.1;18.42;508.35;2.18;90.00
24;traffic_E_W.0;686.74;511.65;19.18;270.00
24;traffic_E_W.1;993.40;511.65;5.56;270.00
24;traffic_N_S.0;508.35;665.04;20.55;180.00
24;traffic_N_S.1;508.35;994.97;4.73;180.00
24;traffic_S_N.0;511.65;324.77;17.98;0.00
24;traffic_S_N.1;511.65;23.28;4.13;0.00
24;traffic_W_E.0;357.97;508.35;20.36;90.00
24;traffic_W_E.1;22.00;508.35;3.58;90.00
25;traffic_E_W.0;667.64;511.65;19.10;270.00
25;traffic_E_W.1;986.76;511.65;6.65;270.00
25;traffic_N_S.0;508.35;644.50;20.54;180.00
25;traffic_N_S.1;508.35;988.31;6.66;180.00
25;traffic_S_N.0;511.65;342.68;17.91;0.00
25;traffic_S_N.1;511.65;29.23;5.94;0.00
25;traffic_W_E.0;378.77;508.35;20.80;90.00
25;traffic_W_E.1;26.85;508.35;4.84;90.00
26;traffic_E_W.0;648.98;511.65;18.66;270.00
26;traffic_E_W.1;978.54;511.65;8.21;270.00
26;traffic_N_S.0;508.35;624.25;20.25;180.00
26;traffic_N_S.1;508.35;979.92;8.38;180.00
26;traffic_S_N.0;511.65;360.56;17.89;0.00
26;traffic_S_N.1;511.65;36.29;7.06;0.00
26;traffic_W_E.0;398.84;508.35;20.07;90.00
26;traffic_W_E.1;33.31;508.35;6.47;90.00
27;traffic_E_W.0;630.05;511.65;18.93;270.00
27;traffic_E_W.1;969.30;511.65;9.25;270.00
27;traffic_N_S.0;508.35;603.67;20.59;180.00
27;traffic_N_S.1;508.35;969.78;10.14;180.00
27;traffic_S_N.0;511.65;378.50;17.94;0.00
27;traffic_S_N.1;511.65;45.09;8.80;0.00
27;traffic_W_E.0;419.21;508.35;20.36;90.00
27;traffic_W_E.1;41.77;508.35;8.46;90.00
28;traffic_E_W.0;611.33;511.65;18.72;270.00
28;traffic_E_W.1;958.36;511.65;10.93;270.00
28;traffic_N_S.0;508.35;583.36;20.31;180.00
28;traffic_N_S.1;508.35;958.02;11.76;180.00
28;traffic_S_N.0;511.65;396.08;17.58;0.00
28;traffic_S_N.1;511.65;55.63;10.54;0.00
28;traffic_W_E.0;440.22;508.35;21.02;90.00
28;traffic_W_E.1;51.74;508.35;9.97;90.00
29;ourVehicle0;511.65;1010.00;15.00;0.00
29;ourVehicle12;508.35;10.00;15.00;180.00
29;ourVehicle14;8.35;510.00;0.00;248.74
29;ourVehicle2;511.65;10.00;15.00;0.00
29;ourVehicle20;511.65;514.75;15.00;0.00
29;ourVehicle3;508.35;1010.00;15.00;180.00
29;ourVehicle4;1010.00;508.35;15.00;90.00
29;ourVehicle47;1010.00;511.65;15.00;270.00
29;ourVehicle5;10.00;508.35;15.00;90.00
29;ourVehicle78;505.25;511.65;15.00;270.00
29;ourVehicle87;514.75;511.65;0.00;270.00
29;traffic_E_W.0;592.61;511.65;18.72;270.00
29;traffic_E_W.1;946.03;511.65;12.33;270.00
29;traffic_N_S.0;508.35;563.15;20.21;180.00
29;traffic_N_S.1;508.35;944.88;13.14;180.00
29;traffic_S_N.0;511.65;413.39;17.31;0.00
29;traffic_S_N.1;511.65;67.95;12.32;0.00
29;traffic_W_E.0;460.38;508.35;20.15;90.00
29;traffic_W_E.1;63.14;508.35;11.40;90.00
30;ourVehicle0;508.80;1020.67;14.11;300.29
30;ourVehicle12;511.43;-0.33;14.52;106.45
30;ourVehicle13;1010.00;511.65;15.00;270.00
30;ourVehicle14;8.35;510.00;0.00;248.74
30;ourVehicle2;511.65;25.20;15.30;0.00
30;ourVehicle20;511.65;529.62;14.87;0.00
30;ourVehicle47;995.71;511.65;14.39;270.00
30;ourVehicle5;24.79;508.35;14.89;90.00
30;ourVehicle56;11.65;510.00;15.00;68.74
30;ourVehicle59;511.65;505.25;0.00;0.00
30;ourVehicle62;510.00;1011.65;15.00;338.74
30;ourVehicle78;490.67;511.65;14.58;270.00
30;ourVehicle87;514.75;511.65;0.00;270.00
30;traffic_E_W.0;573.97;511.65;18.64;270.00
30;traffic_E_W.1;931.73;511.65;14.31;270.00
30;traffic_N_S.0;508.35;543.11;20.04;180.00
30;traffic_N_S.1;508.35;929.77;15.11;180.00
30;traffic_S_N.0;511.65;430.89;17.50;0.00
30;traffic_S_N.1;511.65;82.07;14.12;0.00
30;traffic_W_E.0;481.18;508.35;20.80;90.00
30;traffic_W_E.1;75.76;508.35;12.62;90.00
31;ourVehicle0;508.35;1010.50;10.31;180.00
31;ourVehicle12;511.65;9.62;10.02;0.00
31;ourVehicle14;9.52;508.67;1.83;202.54
31;ourVehicle2;511.65;41.94;16.75;0.00
31;ourVehicle20;511.65;543.54;13.92;0.00
31;ourVehicle34;10.00;508.35;0.00;90.00
31;ourVehicle40;514.75;508.35;15.00;90.00
31;ourVehicle41;1010.00;508.35;15.00;90.00
31;ourVehicle47;979.33;511.65;16.38;270.00
31;ourVehicle5;41.88;508.35;17.09;90.00
31;ourVehicle50;1010.00;511.65;15.00;270.00
31;ourVehicle54;508.35;0.00;15.00;180.00
31;ourVehicle59;511.65;507.00;1.75;0.00
31;ourVehicle62;508.35;997.94;14.47;180.00
31;ourVehicle78;475.83;511.65;14.84;270.00
31;ourVehicle87;512.55;511.65;2.20;270.00
31;ourVehicle98;510.00;8.35;15.00;158.74
31;traffic_E_W.0;555.61;511.65;18.36;270.00
31;traffic_E_W.1;916.16;511.65;15.57;270.00
31;traffic_N_S.0;508.35;529.52;13.59;180.00
31;traffic_N_S.1;508.35;913.34;16.43;180.00
31;traffic_S_N.0;511.65;448.22;17.32;0.00
31;traffic_S_N.1;511.65;97.53;15.45;0.00
31;traffic_W_E.0;499.93;508.35;18.75;90.00
31;traffic_W_E.1;89.68;508.35;13.93;90.00
32;ourVehicle0;508.35;1000.12;10.47;180.00
32;ourVehicle12;511.65;10.55;1.02;0.00
32;ourVehicle14;13.60;508.35;4.17;99.31
32;ourVehicle18;511.65;1010.00;15.00;0.00
32;ourVehicle2;511.65;60.45;18.50;0.00
32;ourVehicle20;511.65;557.99;14.45;0.00
32;ourVehicle34;10.00;508.35;0.00;90.00
32;ourVehicle40;529.40;508.35;14.65;90.00
32;ourVehicle41;1021.02;510.97;13.60;42.72
32;ourVehicle47;960.75;511.65;18.58;270.00
32;ourVehicle5;60.56;508.35;18.68;90.00
32;ourVehicle50;995.58;511.65;14.52;270.00
32;ourVehicle59;511.65;507.40;0.40;0.00
32;ourVehicle62;508.35;982.17;15.77;180.00
32;ourVehicle78;461.25;511.65;14.57;270.00
32;ourVehicle87;508.68;511.65;3.88;270.00
32;ourVehicle98;511.65;22.77;15.18;0.00
32;traffic_E_W.0;540.32;511.65;15.29;270.00
32;traffic_E_W.1;898.74;511.65;17.42;270.00
32;traffic_N_S.0;508.35;520.43;9.09;180.00
32;traffic_N_S.1;508.35;895.66;17.69;180.00
32;traffic_S_N.0;511.65;465.58;17.36;0.00
32;traffic_S_N.1;511.65;112.84;15.31;0.00
32;traffic_W_E.0;509.68;508.35;9.75;90.00
32;traffic_W_E.1;105.14;508.35;15.45;90.00
33;ourVehicle0;508.35;988.00;12.13;180.00
33;ourVehicle12;511.65;14.16;3.61;0.00
33;ourVehicle14;19.37;508.35;5.77;90.00
33;ourVehicle18;508.70;1020.52;14.29;294.26
33;ourVehicle2;511.65;80.35;19.90;0.00
33;ourVehicle20;511.65;572.35;14.36;0.00
33;ourVehicle34;10.00;508.35;0.00;90.00
33;ourVehicle40;543.66;508.35;14.26;90.00
33;ourVehicle41;1009.93;511.65;11.40;270.00
33;ourVehicle45;511.65;1010.00;15.00;0.00
33;ourVehicle47;942.27;511.65;18.48;270.00
33;ourVehicle5;79.39;508.35;18.83;90.00
33;ourVehicle50;979.51;511.65;16.06;270.00
33;ourVehicle59;511.65;507.52;0.12;0.00
33;ourVehicle62;508.35;964.95;17.22;180.00
33;ourVehicle78;447.46;511.65;13.79;270.00
33;ourVehicle87;503.05;511.65;5.62;270.00
33;ourVehicle98;511.65;39.62;16.85;0.00
33;traffic_E_W.0;528.56;511.65;11.76;270.00
33;traffic_E_W.1;879.53;511.65;19.21;270.00
33;traffic_N_S.0;508.35;515.60;4.83;180.00
33;traffic_N_S.1;508.35;876.13;19.53;180.00
33;traffic_S_N.0;511.65;480.13;14.56;0.00
33;traffic_S_N.1;511.65;128.30;15.46;0.00
33;traffic_W_E.0;510.43;508.35;0.75;90.00
33;traffic_W_E.1;121.79;508.35;16.66;90.00
34;ourVehicle0;508.35;973.84;14.16;180.00
34;ourVehicle102;1011.65;510.00;0.00;68.74
34;ourVehicle103;508.35;10.00;0.00;180.00
34;ourVehicle12;511.65;19.69;5.53;0.00
34;ourVehicle14;27.71;508.35;8.35;90.00
34;ourVehicle18;508.35;1009.84;10.88;180.00
34;ourVehicle2;511.65;100.71;20.36;0.00
34;ourVehicle20;511.65;586.79;14.44;0.00
34;ourVehicle34;12.11;508.35;2.21;90.00
34;ourVehicle40;558.01;508.35;14.35;90.00
34;ourVehicle41;996.62;511.65;13.30;270.00
34;ourVehicle47;923.66;511.65;18.61;270.00
34;ourVehicle5;97.52;508.35;18.13;90.00
34;ourVehicle50;960.89;511.65;18.62;270.00
34;ourVehicle53;1008.35;510.00;15.00;248.74
34;ourVehicle59;511.65;509.22;1.70;0.00
34;ourVehicle62;508.35;946.38;18.57;180.00
34;ourVehicle77;510.00;11.65;15.00;338.74
34;ourVehicle78;433.67;511.65;13.79;270.00
34;ourVehicle79;1010.00;508.35;0.00;90.00
34;ourVehicle87;495.39;511.65;7.67;270.00
34;ourVehicle98;511.65;58.11;18.49;0.00
34;traffic_E_W.0;520.85;511.65;7.71;270.00
34;traffic_E_W.1;859.54;511.65;19.98;270.00
34;traffic_N_S.0;508.35;515.07;0.52;180.00
34;traffic_N_S.1;508.35;856.51;19.62;180.00
34;traffic_S_N.0;511.65;490.68;10.55;0.00
34;traffic_S_N.1;511.65;143.54;15.24;0.00
34;traffic_W_E.0;512.29;508.35;1.86;90.00
34;traffic_W_E.1;138.24;508.35;16.45;90.00
35;ourVehicle0;508.35;957.57;16.26;180.00
35;ourVehicle102;1011.65;510.00;0.00;68.74
35;ourVehicle103;508.35;10.00;0.00;180.00
35;ourVehicle108;511.65;10.00;15.00;0.00
35;ourVehicle12;511.65;27.20;7.51;0.00
35;ourVehicle136;508.35;505.25;15.00;180.00
35;ourVehicle14;38.45;508.35;10.74;90.00
35;ourVehicle18;508.35;996.92;12.92;180.00
35;ourVehicle2;511.65;120.17;19.46;0.00
35;ourVehicle20;511.65;600.89;14.10;0.00
35;ourVehicle25;10.00;511.65;15.00;3.12
35;ourVehicle31;510.00;1008.35;15.00;158.74
35;ourVehicle34;16.52;508.35;4.41;90.00
35;ourVehicle40;573.00;508.35;14.99;90.00
35;ourVehicle41;980.93;511.65;15.69;270.00
35;ourVehicle47;905.39;511.65;18.27;270.00
35;ourVehicle5;116.25;508.35;18.73;90.00
35;ourVehicle50;941.13;511.65;19.76;270.00
35;ourVehicle53;1021.15;509.12;13.79;80.85
35;ourVehicle59;511.65;512.51;3.29;0.00
35;ourVehicle62;508.35;927.28;19.10;180.00
35;ourVehicle67;511.65;1010.00;0.00;0.00
35;ourVehicle78;419.07;511.65;14.59;270.00
35;ourVehicle79;1010.00;508.35;0.00;90.00
35;ourVehicle87;485.62;511.65;9.77;270.00
35;ourVehicle98;511.65;77.10;18.99;0.00
35;traffic_E_W.0;516.07;511.65;4.78;270.00
35;traffic_E_W.1;839.74;511.65;19.80;270.00
35;traffic_N_S.0;508.35;514.56;0.51;180.00
35;traffic_N_S.1;508.35;837.04;19.46;180.00
35;traffic_S_N.0;511.65;497.58;6.90;0.00
35;traffic_S_N.1;511.65;159.43;15.90;0.00
35;traffic_W_E.0;516.03;508.35;3.75;90.00
35;traffic_W_E.1;155.11;508.35;16.87;90.00
36;ourVehicle0;508.35;939.15;18.42;180.00
36;ourVehicle102;1011.65;510.00;0.00;68.74
36;ourVehicle103;508.35;7.51;2.59;180.00
36;ourVehicle111;508.35;0.00;15.00;180.00
36;ourVehicle12;511.65;36.54;9.34;0.00
36;ourVehicle136;508.35;491.12;14.13;180.00
36;ourVehicle14;51.34;508.35;12.89;90.00
36;ourVehicle18;508.35;981.92;15.01;180.00
36;ourVehicle181;1020.00;508.35;15.00;90.00
36;ourVehicle2;511.65;138.68;18.51;0.00
36;ourVehicle20;511.65;615.54;14.66;0.00
36;ourVehicle31;509.42;1021.36;15.47;325.86
36;ourVehicle34;22.30;508.35;5.78;90.00
36;ourVehicle40;586.95;508.35;13.95;90.00
36;ourVehicle41;962.83;511.65;18.10;270.00
36;ourVehicle43;505.25;508.35;15.00;90.00
36;ourVehicle47;886.91;511.65;18.48;270.00
36;ourVehicle5;134.36;508.35;18.10;90.00
36;ourVehicle50;921.79;511.65;19.34;270.00
36;ourVehicle53;1014.97;511.65;8.47;270.00
36;ourVehicle59;511.65;517.90;5.38;0.00
36;ourVehicle62;508.35;908.42;18.86;180.00
36;ourVehicle67;511.65;1010.00;0.00;0.00
36;ourVehicle78;404.28;511.65;14.79;270.00
36;ourVehicle79;1011.35;508.35;1.45;90.00
36;ourVehicle80;11.65;510.00;15.00;68.74
36;ourVehicle87;474.38;511.65;11.24;270.00
36;ourVehicle98;511.65;96.38;19.28;0.00
36;traffic_E_W.0;514.89;511.65;1.18;270.00
36;traffic_E_W.1;819.94;511.65;19.80;270.00
36;traffic_N_S.0;508.35;512.94;1.62;180.00
36;traffic_N_S.1;508.35;817.39;19.65;180.00
36;traffic_S_N.0;511.65;502.31;4.74;0.00
36;traffic_S_N.1;511.65;174.61;15.18;0.00
36;traffic_W_E.0;520.86;508.35;4.82;90.00
36;traffic_W_E.1;171.39;508.35;16.28;90.00
37;ourVehicle0;508.35;919.51;19.65;180.00
37;ourVehicle102;1011.65;510.00;0.00;68.74
37;ourVehicle103;508.35;3.13;4.38;180.00
37;ourVehicle115;10.00;508.35;15.00;90.00
37;ourVehicle12;511.65;47.60;11.06;0.00
37;ourVehicle136;508.35;477.22;13.90;180.00
37;ourVehicle14;66.17;508.35;14.83;90.00
37;ourVehicle18;508.35;964.83;17.09;180.00
37;ourVehicle2;511.65;156.59;17.91;0.00
37;ourVehicle20;511.65;629.35;13.81;0.00
37;ourVehicle257;511.65;10.00;15.00;0.00
37;ourVehicle31;508.35;1010.78;10.97;180.00
37;ourVehicle34;30.61;508.35;8.31;90.00
37;ourVehicle40;600.75;508.35;13.80;90.00
37;ourVehicle41;942.80;511.65;20.03;270.00
37;ourVehicle47;868.34;511.65;18.57;270.00
37;ourVehicle48;10.00;511.65;15.00;270.00
37;ourVehicle5;153.39;508.35;19.03;90.00
37;ourVehicle50;902.49;511.65;19.30;270.00
37;ourVehicle53;1010.33;511.65;4.64;270.00
37;ourVehicle59;511.65;525.54;7.64;0.00
37;ourVehicle6;511.65;10.00;15.00;93.12
37;ourVehicle62;508.35;889.14;19.28;180.00
37;ourVehicle67;511.65;1012.08;2.18;0.00
37;ourVehicle78;389.76;511.65;14.53;270.00
37;ourVehicle79;1014.13;508.35;2.78;90.00
37;ourVehicle87;463.05;511.65;11.33;270.00
37;ourVehicle96;505.25;508.35;0.00;90.00
37;ourVehicle98;511.65;115.45;19.06;0.00
37;traffic_E_W.0;514.86;511.65;0.03;270.00
37;traffic_E_W.1;799.84;511.65;20.11;270.00
37;traffic_N_S.0;508.35;510.03;2.91;180.00
37;traffic_N_S.1;508.35;797.46;19.93;180.00
37;traffic_S_N.0;511.65;508.84;6.53;0.00
37;traffic_S_N.1;511.65;190.00;15.38;0.00
37;traffic_W_E.0;527.31;508.35;6.46;90.00
37;traffic_W_E.1;187.76;508.35;16.38;90.00
38;ourVehicle0;508.35;899.92;19.59;180.00
38;ourVehicle102;1011.65;510.00;0.00;68.74
38;ourVehicle103;510.83;-1.22;6.48;139.09
38;ourVehicle12;511.65;61.23;13.63;0.00
38;ourVehicle126;511.65;1010.00;15.00;0.00
38;ourVehicle135;508.35;514.75;0.00;180.00
38;ourVehicle136;508.35;462.23;14.99;180.00
38;ourVehicle14;83.30;508.35;17.12;90.00
38;ourVehicle18;508.35;946.26;18.57;180.00
38;ourVehicle2;511.65;173.60;17.02;0.00
38;ourVehicle20;511.65;643.35;13.99;0.00
38;ourVehicle31;508.35;1000.27;10.61;180.00
38;ourVehicle34;40.85;508.35;10.24;90.00
38;ourVehicle40;615.31;508.35;14.56;90.00
38;ourVehicle41;921.83;511.65;20.97;270.00
38;ourVehicle47;850.38;511.65;17.96;270.00
38;ourVehicle48;-0.47;508.67;14.35;202.31
38;ourVehicle5;171.04;508.35;17.65;90.00
38;ourVehicle50;882.67;511.65;19.82;270.00
38;ourVehicle53;1010.11;511.65;0.22;270.00
38;ourVehicle59;511.65;535.69;10.15;0.00
38;ourVehicle6;511.65;26.17;16.17;0.00
38;ourVehicle62;508.35;870.09;19.05;180.00
38;ourVehicle67;511.65;1015.98;3.89;0.00
38;ourVehicle78;375.44;511.65;14.31;270.00
38;ourVehicle79;1018.35;508.35;4.22;90.00
38;ourVehicle85;511.65;505.25;0.00;0.00
38;ourVehicle87;451.98;511.65;11.07;270.00
38;ourVehicle96;505.25;508.35;0.00;90.00
38;ourVehicle97;510.00;1008.35;15.00;158.74
38;ourVehicle98;511.65;134.44;19.00;0.00
38;traffic_E_W.0;514.86;511.65;0.01;270.00
38;traffic_E_W.1;779.65;511.65;20.18;270.00
38;traffic_N_S.0;508.35;505.16;4.86;180.00
38;traffic_N_S.1;508.35;778.36;19.10;180.00
38;traffic_S_N.0;511.65;516.60;7.76;0.00
38;traffic_S_N.1;511.65;205.18;15.19;0.00
38;traffic_W_E.0;535.02;508.35;7.71;90.00
38;traffic_W_E.1;204.17;508.35;16.41;90.00
39;ourVehicle0;508.35;880.90;19.02;180.00
39;ourVehicle102;1010.80;511.11;1.44;35.28
39;ourVehicle103;511.65;6.79;8.25;0.00
39;ourVehicle12;511.65;76.86;15.63;0.00
39;ourVehicle125;508.35;0.00;15.00;180.00
39;ourVehicle135;508.35;512.90;1.85;180.00
39;ourVehicle136;508.35;447.43;14.80;180.00
39;ourVehicle138;510.00;8.35;15.00;158.74
39;ourVehicle14;102.42;508.35;19.12;90.00
39;ourVehicle18;508.35;928.05;18.22;180.00
39;ourVehicle2;511.65;190.85;17.25;0.00
39;ourVehicle20;511.65;657.84;14.49;0.00
39;ourVehicle220;505.25;511.65;15.00;270.00
39;ourVehicle31;508.35;987.47;12.80;180.00
39;ourVehicle34;53.07;508.35;12.22;90.00
39;ourVehicle40;629.02;508.35;13.71;90.00
39;ourVehicle41;899.87;511.65;21.96;270.00
39;ourVehicle47;831.53;511.65;18.85;270.00
39;ourVehicle48;10.28;508.35;10.95;90.00
39;ourVehicle5;188.65;508.35;17.61;90.00
39;ourVehicle50;864.49;511.65;18.17;270.00
39;ourVehicle53;1010.10;511.65;0.01;270.00
39;ourVehicle59;511.65;546.71;11.03;0.00
39;ourVehicle6;511.65;41.88;15.71;0.00
39;ourVehicle62;508.35;851.30;18.79;180.00
39;ourVehicle67;510.02;1021.64;6.42;338.96
39;ourVehicle78;361.47;511.65;13.97;270.00
39;ourVehicle79;1019.85;511.65;6.63;357.76
39;ourVehicle85;511.65;505.25;0.00;0.00
39;ourVehicle87;440.21;511.65;11.77;270.00
39;ourVehicle96;505.25;508.35;0.00;90.00
39;ourVehicle98;511.65;153.93;19.49;0.00
39;traffic_E_W.0;514.85;511.65;0.00;270.00
39;traffic_E_W.1;760.12;511.65;19.54;270.00
39;traffic_N_S.0;508.35;498.54;6.63;180.00
39;traffic_N_S.1;508.35;758.44;19.92;180.00
39;traffic_S_N.0;511.65;525.61;9.01;0.00
39;traffic_S_N.1;511.65;221.27;16.09;0.00
39;traffic_W_E.0;544.56;508.35;9.54;90.00
39;traffic_W_E.1;220.41;508.35;16.23;90.00
40;ourVehicle0;508.35;861.88;19.02;180.00
40;ourVehicle102;1008.12;511.65;2.85;305.48
40;ourVehicle103;511.65;9.90;3.11;0.00
40;ourVehicle12;511.65;94.90;18.04;0.00
40;ourVehicle135;508.35;509.22;3.68;180.00
40;ourVehicle136;508.35;432.62;14.82;180.00
40;ourVehicle138;511.65;23.77;16.18;0.00
40;ourVehicle14;123.66;508.35;21.25;90.00
40;ourVehicle18;508.35;909.22;18.82;180.00
40;ourVehicle190;514.75;508.35;15.00;90.00
40;ourVehicle2;511.65;207.93;17.08;0.00
40;ourVehicle20;511.65;672.45;14.61;0.00
40;ourVehicle220;491.08;511.65;14.17;270.00
40;ourVehicle31;508.35;973.19;14.28;180.00
40;ourVehicle34;67.20;508.35;14.14;90.00
40;ourVehicle40;643.39;508.35;14.37;90.00
40;ourVehicle41;880.03;511.65;19.84;270.00
40;ourVehicle47;812.57;511.65;18.96;270.00
40;ourVehicle48;22.56;508.35;12.28;90.00
40;ourVehicle5;206.78;508.35;18.13;90.00
40;ourVehicle50;845.60;511.65;18.90;270.00
40;ourVehicle53;1010.10;511.65;0.00;270.00
40;ourVehicle59;511.65;557.09;10.38;0.00
40;ourVehicle6;511.65;58.39;16.51;0.00
40;ourVehicle62;508.35;832.05;19.25;180.00
40;ourVehicle67;508.35;1013.81;8.61;180.00
40;ourVehicle74;10.00;511.65;15.00;270.00
40;ourVehicle78;347.61;511.65;13.86;270.00
40;ourVehicle79;1017.72;511.65;2.13;296.92
40;ourVehicle82;1010.00;508.35;0.00;90.00
40;ourVehicle85;511.65;505.25;0.00;0.00
40;ourVehicle86;510.00;1011.65;15.00;338.74
40;ourVehicle87;428.13;511.65;12.08;270.00
40;ourVehicle96;505.25;508.35;0.00;90.00
40;ourVehicle98;511.65;173.10;19.17;0.00
40;traffic_E_W.0;514.85;511.65;0.00;270.00
40;traffic_E_W.1;740.67;511.65;19.45;270.00
40;traffic_N_S.0;508.35;490.34;8.20;180.00
40;traffic_N_S.1;508.35;738.54;19.90;180.00
