Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
17;ourVehicle19;226.00;45.92;1.21;355.29
17;ourVehicle2;10.44;71.73;13.93;175.07
17;ourVehicle23;110.61;140.72;14.52;85.33
17;ourVehicle27;225.12;0.16;5.01;175.66
17;ourVehicle3;9.32;129.00;0.00;0.98
17;ourVehicle30;6.45;118.03;13.57;175.07
17;ourVehicle31;217.36;145.47;1.72;355.54
17;ourVehicle32;175.80;46.17;17.65;265.26
17;ourVehicle33;72.86;137.64;18.24;85.33
17;ourVehicle38;5.74;138.97;0.00;174.86
17;ourVehicle41;13.60;72.35;11.09;355.07
17;ourVehicle47;227.21;31.19;8.07;10.29
17;ourVehicle52;52.78;136.00;15.00;104.98
17;ourVehicle6;8.37;95.83;14.16;175.07
17;ourVehicle69;174.86;149.17;11.47;265.33
17;ourVehicle71;212.59;49.23;6.20;268.82
17;ourVehicle75;14.14;41.89;0.00;110.26
17;ourVehicle79;207.63;52.03;15.00;265.06
17;ourVehicle8;222.25;88.14;14.55;354.10
17;ourVehicle85;16.74;42.36;5.84;313.92
17;ourVehicle87;165.66;12.13;14.26;85.25
17;ourVehicle90;40.57;6.54;17.64;85.23
17;ourVehicle91;224.95;12.65;1.76;265.69
17;veh0;32.77;39.11;8.77;265.24
18;ourVehicle0;218.88;126.92;10.74;355.23
18;ourVehicle1;185.96;150.08;10.27;265.33
18;ourVehicle10;204.11;148.35;0.00;85.33
18;ourVehicle11;223.80;72.75;13.72;355.29
18;ourVehicle12;217.78;72.61;13.26;174.44
18;ourVehicle13;214.93;102.12;16.52;175.23
18;ourVehicle17;223.81;153.19;0.00;265.31
18;ourVehicle18;211.26;146.54;6.29;175.64
18;ourVehicle19;225.69;49.66;3.75;355.30
18;ourVehicle2;11.62;58.07;13.70;175.07
18;ourVehicle23;125.52;141.94;14.96;85.33
18;ourVehicle27;227.94;-0.58;4.15;118.99
18;ourVehicle3;7.77;130.62;2.30;340.84
18;ourVehicle30;7.60;104.66;13.42;175.07
18;ourVehicle31;217.08;149.18;3.72;355.65
18;ourVehicle32;155.79;44.51;20.08;265.26
18;ourVehicle33;90.50;139.08;17.70;85.33
18;ourVehicle38;7.62;137.61;2.50;151.36
18;ourVehicle41;12.67;83.13;10.82;355.07
18;ourVehicle47;226.83;35.89;4.72;355.30
18;ourVehicle52;66.72;137.14;13.99;85.33
18;ourVehicle6;9.51;82.50;13.38;175.07
18;ourVehicle69;161.66;148.10;13.24;265.33
18;ourVehicle71;204.64;48.57;7.98;265.25
18;ourVehicle75;14.14;41.89;0.00;110.26
18;ourVehicle79;191.17;47.45;16.78;265.26
18;ourVehicle8;220.94;102.19;14.11;355.23
18;ourVehicle85;15.64;50.27;8.01;353.71
18;ourVehicle87;180.00;13.32;14.39;85.25
18;ourVehicle90;60.70;8.22;20.20;85.23
18;ourVehicle91;224.46;8.64;4.21;194.75
18;veh0;27.37;38.66;5.42;265.22
19;ourVehicle0;218.12;135.99;9.10;355.23
19;ourVehicle1;173.64;149.07;12.36;265.33
19;ourVehicle10;204.11;148.35;0.00;85.33
19;ourVehicle11;222.31;87.55;14.87;354.10
19;ourVehicle12;218.60;62.71;9.94;175.29
19;ourVehicle13;216.29;87.42;14.76;174.13
19;ourVehicle17;223.81;153.19;0.00;265.31
19;ourVehicle18;211.88;138.65;7.91;175.46
19;ourVehicle19;225.23;55.34;5.71;355.30
19;ourVehicle2;12.57;48.92;9.20;173.68
19;ourVehicle23;140.32;143.14;14.85;85.33
19;ourVehicle27;231.32;3.23;3.69;42.23
19;ourVehicle3;6.08;126.72;4.70;207.56
19;ourVehicle30;8.73;91.65;13.06;175.07
19;ourVehicle31;216.61;155.33;6.17;355.65
19;ourVehicle32;133.97;42.70;21.89;265.25
19;ourVehicle33;108.22;140.52;17.77;85.33
19;ourVehicle38;8.69;141.85;4.77;16.56
19;ourVehicle41;11.81;93.14;10.04;355.07
19;ourVehicle47;226.39;41.18;5.31;355.29
19;ourVehicle52;81.44;138.34;14.76;85.33
19;ourVehicle6;10.66;69.21;13.33;175.07
19;ourVehicle60;52.78;136.00;15.00;104.98
19;ourVehicle69;146.52;146.86;15.20;265.33
19;ourVehicle71;194.19;47.70;10.48;265.26
19;ourVehicle75;15.97;42.52;2.30;71.09
19;ourVehicle79;172.56;45.90;18.68;265.25
19;ourVehicle8;219.94;114.19;12.04;355.23
19;ourVehicle82;220.12;44.23;15.00;175.30
19;ourVehicle85;14.69;59.63;9.41;354.73
19;ourVehicle87;193.79;14.47;13.83;85.25
19;ourVehicle9;5.74;138.97;0.00;174.86
19;ourVehicle90;83.35;10.10;22.72;85.25
19;ourVehicle91;224.75;5.04;3.60;175.31
19;veh0;25.60;38.55;1.77;265.67
20;ourVehicle0;217.74;140.58;4.60;355.23
20;ourVehicle1;159.91;147.95;13.77;265.33
20;ourVehicle10;204.11;148.35;0.00;85.33
20;ourVehicle11;221.03;101.06;13.58;355.23
20;ourVehicle12;219.87;57.41;5.63;165.42
20;ourVehicle13;217.48;75.85;11.64;174.13
20;ourVehicle17;223.81;153.19;0.00;265.31
20;ourVehicle18;212.75;128.26;10.42;175.23
20;ourVehicle19;224.61;62.86;7.54;355.34
20;ourVehicle2;13.09;44.24;4.70;173.73
20;ourVehicle23;154.66;144.31;14.39;85.33
20;ourVehicle27;230.81;9.37;6.15;355.26
20;ourVehicle3;6.27;120.09;6.65;177.48
20;ourVehicle30;9.90;78.01;13.69;175.07
20;ourVehicle31;214.10;162.80;8.37;331.33
20;ourVehicle32;110.84;40.77;23.21;265.25
20;ourVehicle33;124.33;141.84;16.16;85.33
20;ourVehicle35;210.41;157.73;15.00;175.79
20;ourVehicle38;8.06;148.79;6.97;354.80
20;ourVehicle41;10.89;103.79;10.69;355.07
20;ourVehicle47;225.65;45.79;4.71;351.06
20;ourVehicle52;96.26;139.55;14.87;85.33
20;ourVehicle6;11.46;59.88;9.37;175.07
20;ourVehicle60;67.68;137.22;14.95;85.33
20;ourVehicle69;129.40;145.46;17.17;265.33
20;ourVehicle71;181.95;46.68;12.28;265.26
20;ourVehicle75;16.01;46.94;4.55;2.92
20;ourVehicle79;151.83;44.18;20.80;265.26
20;ourVehicle8;219.14;123.81;9.66;355.23
20;ourVehicle82;221.34;29.39;14.89;175.30
20;ourVehicle85;13.70;71.19;11.60;355.07
20;ourVehicle87;208.57;15.70;14.83;85.24
20;ourVehicle9;5.74;138.97;0.00;174.86
20;ourVehicle90;107.98;12.15;24.72;85.25
20;ourVehicle91;225.10;0.40;4.65;175.62
20;veh0;23.19;38.56;2.41;268.12
21;ourVehicle0;217.55;142.92;2.36;355.33
21;ourVehicle1;143.88;146.65;16.09;265.33
21;ourVehicle10;204.11;148.35;0.00;85.33
21;ourVehicle11;220.09;112.40;11.37;355.23
21;ourVehicle12;224.06;57.53;5.50;82.45
21;ourVehicle13;218.18;67.81;8.06;175.25
21;ourVehicle17;221.66;153.25;2.16;268.75
21;ourVehicle18;213.80;115.61;12.69;175.23
21;ourVehicle19;223.86;71.94;9.11;355.27
21;ourVehicle2;13.76;38.11;6.22;173.72
21;ourVehicle23;168.62;145.45;14.01;85.33
21;ourVehicle27;229.93;17.00;7.68;352.46
21;ourVehicle3;6.97;112.00;8.12;175.07
21;ourVehicle30;10.72;68.49;9.56;175.07
21;ourVehicle31;210.44;157.35;8.27;191.18
21;ourVehicle32;85.85;37.09;25.42;265.26
21;ourVehicle33;140.25;143.14;15.98;85.33
21;ourVehicle35;200.16;151.24;13.94;263.63
21;ourVehicle38;7.31;157.06;8.31;354.81
21;ourVehicle41;9.97;114.49;10.75;355.07
21;ourVehicle47;223.93;47.80;2.78;331.37
21;ourVehicle52;110.11;140.68;13.90;85.33
21;ourVehicle6;12.01;53.97;5.94;174.64
21;ourVehicle60;82.15;138.40;14.52;85.33
21;ourVehicle63;49.66;137.35;15.00;85.34
21;ourVehicle69;110.96;143.96;18.51;265.33
21;ourVehicle71;167.70;45.50;14.30;265.24
21;ourVehicle75;15.33;53.04;6.14;353.65
21;ourVehicle79;128.94;42.28;22.97;265.25
21;ourVehicle8;218.64;129.82;6.03;355.23
21;ourVehicle82;220.92;14.75;14.63;181.02
21;ourVehicle85;12.50;85.13;13.99;355.07
21;ourVehicle9;5.87;137.47;1.51;174.89
21;ourVehicle90;134.78;14.38;26.90;85.25
21;ourVehicle91;231.47;1.24;6.09;73.20
21;veh0;19.38;39.30;3.90;278.59
22;ourVehicle0;217.50;143.58;0.66;355.38
22;ourVehicle1;125.75;145.17;18.19;265.33
22;ourVehicle10;204.55;148.47;0.46;84.40
22;ourVehicle11;219.52;119.25;6.87;355.23
22;ourVehicle12;224.45;64.90;7.62;355.34
22;ourVehicle13;218.68;61.74;6.09;175.31
22;ourVehicle17;218.18;154.48;3.79;285.08
22;ourVehicle18;214.96;101.79;13.87;175.23
22;ourVehicle19;222.84;82.39;10.50;354.10
22;ourVehicle2;14.68;29.69;8.56;173.72
22;ourVehicle20;223.81;153.19;0.00;265.31
22;ourVehicle23;181.84;146.53;13.27;85.33
22;ourVehicle27;227.91;25.94;9.17;346.47
22;ourVehicle3;7.85;101.75;10.29;175.07
22;ourVehicle30;11.24;62.47;6.04;175.07
22;ourVehicle31;211.20;147.38;9.99;175.64
22;ourVehicle32;65.21;35.38;20.71;265.26
22;ourVehicle33;155.37;144.37;15.17;85.33
22;ourVehicle35;184.83;149.99;15.38;265.33
22;ourVehicle38;6.38;167.13;10.12;354.61
22;ourVehicle41;9.26;125.24;10.77;357.55
22;ourVehicle47;223.93;47.80;0.00;331.34
22;ourVehicle52;124.26;141.83;14.20;85.33
22;ourVehicle6;12.77;47.14;6.87;173.68
22;ourVehicle60;95.86;139.52;13.76;85.33
22;ourVehicle63;63.87;136.91;14.65;85.33
22;ourVehicle68;210.41;157.73;15.00;175.79
22;ourVehicle69;90.71;142.31;20.31;265.33
22;ourVehicle71;151.81;44.18;15.94;265.26
22;ourVehicle75;14.57;61.06;8.05;355.07
22;ourVehicle79;103.60;39.88;25.47;261.87
22;ourVehicle8;218.31;133.79;3.98;355.23
22;ourVehicle82;221.92;0.15;14.64;175.60
22;ourVehicle85;11.35;98.39;13.31;355.07
22;ourVehicle9;6.11;134.38;3.10;175.39
22;ourVehicle90;158.63;17.92;24.27;71.33
22;ourVehicle91;230.87;8.68;7.45;355.25
22;veh0;16.33;44.02;5.95;331.77
23;ourVehicle0;217.50;143.65;0.06;355.39
23;ourVehicle1;105.84;143.54;19.98;265.33
23;ourVehicle10;205.09;148.61;0.55;83.26
23;ourVehicle11;219.13;123.92;4.69;355.23
23;ourVehicle12;223.62;74.85;9.98;355.27
23;ourVehicle13;219.39;53.11;8.66;175.30
23;ourVehicle17;216.33;159.06;5.10;338.41
23;ourVehicle18;216.33;87.05;14.81;174.13
23;ourVehicle19;221.73;93.15;10.82;354.10
23;ourVehicle2;15.84;19.26;10.54;173.70
23;ourVehicle20;223.81;153.19;0.00;265.31
23;ourVehicle23;190.62;147.25;8.80;85.33
23;ourVehicle27;226.91;34.89;9.02;355.30
23;ourVehicle3;8.92;89.35;12.45;175.07
23;ourVehicle30;11.82;55.74;6.76;175.07
23;ourVehicle31;212.13;135.69;11.73;175.23
23;ourVehicle32;47.76;33.93;17.51;265.26
23;ourVehicle33;169.92;145.56;14.60;85.33
23;ourVehicle35;168.14;148.63;16.75;265.33
23;ourVehicle38;3.86;159.72;11.76;174.81
23;ourVehicle41;10.52;132.64;7.67;14.40
23;ourVehicle47;223.93;47.80;0.00;331.33
23;ourVehicle52;138.51;143.00;14.29;85.33
23;ourVehicle6;13.05;44.55;2.60;173.72
23;ourVehicle60;109.54;140.63;13.72;85.33
23;ourVehicle63;77.69;138.03;13.86;85.33
23;ourVehicle69;74.89;141.02;15.88;265.33
23;ourVehicle71;133.85;42.69;18.02;265.25
23;ourVehicle75;13.70;71.18;10.17;355.07
23;ourVehicle79;82.05;36.78;21.93;265.26
23;ourVehicle8;218.14;135.80;2.02;355.23
23;ourVehicle85;10.27;110.94;12.59;355.07
23;ourVehicle9;6.13;129.51;4.86;179.68
23;ourVehicle90;178.34;19.61;19.77;85.25
23;ourVehicle91;229.88;17.44;8.82;352.46
23;veh0;15.51;51.39;7.41;353.68
24;ourVehicle0;217.50;143.65;0.00;355.39
24;ourVehicle1;88.90;142.16;17.00;265.33
24;ourVehicle10;207.51;149.26;2.51;78.12
24;ourVehicle11;218.79;127.93;4.02;355.23
24;ourVehicle12;222.59;84.78;9.98;354.10
24;ourVehicle13;220.25;42.66;10.49;175.30
24;ourVehicle17;212.14;162.74;6.82;296.88
24;ourVehicle18;217.73;73.23;13.89;174.30
24;ourVehicle19;220.79;104.01;10.90;355.23
24;ourVehicle2;17.05;8.47;10.84;173.68
24;ourVehicle20;221.90;152.68;1.97;260.04
24;ourVehicle23;195.98;147.69;5.38;85.33
24;ourVehicle27;226.53;39.53;4.65;355.29
24;ourVehicle3;10.10;75.76;13.63;175.07
24;ourVehicle30;12.21;52.20;3.56;174.14
24;ourVehicle31;213.23;122.52;13.21;175.23
24;ourVehicle32;31.39;32.58;16.43;265.28
24;ourVehicle33;179.99;146.38;10.10;85.33
24;ourVehicle35;151.31;147.25;16.88;265.33
24;ourVehicle38;4.79;149.49;10.27;174.81
24;ourVehicle41;18.57;134.81;8.60;83.77
24;ourVehicle47;223.93;47.80;0.00;331.33
24;ourVehicle52;152.88;144.17;14.41;85.33
24;ourVehicle6;15.06;41.63;4.00;151.59
24;ourVehicle60;123.74;141.79;14.25;85.33
24;ourVehicle63;92.40;139.23;14.76;85.33
24;ourVehicle69;63.55;140.09;11.38;265.33
24;ourVehicle71;114.58;41.09;19.33;265.25
24;ourVehicle75;12.67;83.08;11.94;355.07
24;ourVehicle79;63.33;35.23;18.78;265.26
24;ourVehicle8;218.12;136.01;0.21;355.23
24;ourVehicle85;9.39;121.12;10.22;355.07
24;ourVehicle9;6.02;123.23;6.28;180.95
24;ourVehicle90;193.56;20.88;15.27;85.25
24;ourVehicle91;227.99;25.53;8.31;346.37
24;veh0;14.66;60.00;8.65;354.84
25;ourVehicle0;217.50;143.65;0.00;355.39
25;ourVehicle1;75.51;141.07;13.43;265.33
25;ourVehicle10;211.02;151.03;3.96;65.64
25;ourVehicle11;218.75;128.46;0.53;355.23
25;ourVehicle12;221.48;95.67;10.95;354.28
25;ourVehicle13;221.28;30.11;12.60;175.30
25;ourVehicle17;210.33;158.76;4.66;206.87
25;ourVehicle18;218.89;59.15;14.13;175.35
25;ourVehicle19;220.04;113.02;9.04;355.23
25;ourVehicle2;20.27;8.44;6.34;67.04
25;ourVehicle20;217.98;151.12;4.26;249.34
25;ourVehicle23;199.98;148.01;4.01;85.33
25;ourVehicle26;223.81;153.19;0.00;265.31
25;ourVehicle27;226.42;40.90;1.37;355.29
25;ourVehicle3;10.88;66.66;9.13;175.07
25;ourVehicle30;12.65;48.17;4.05;173.68
25;ourVehicle31;214.37;108.82;13.75;175.23
25;ourVehicle32;16.54;28.86;15.64;241.49
25;ourVehicle33;185.92;146.87;5.96;85.33
25;ourVehicle35;134.80;145.90;16.57;265.33
25;ourVehicle38;5.46;142.09;7.43;174.86
25;ourVehicle41;28.55;135.63;10.01;85.34
25;ourVehicle47;223.93;47.80;0.00;331.33
25;ourVehicle52;165.66;145.21;12.83;85.33
25;ourVehicle6;15.98;47.19;6.11;1.25
25;ourVehicle60;137.45;142.91;13.75;85.33
25;ourVehicle63;106.67;140.40;14.32;85.33
25;ourVehicle69;56.46;139.51;7.11;265.33
25;ourVehicle71;93.26;37.71;21.74;265.26
25;ourVehicle75;11.50;96.65;13.63;355.07
25;ourVehicle79;45.18;33.72;18.21;265.26
25;ourVehicle8;218.11;136.10;0.09;355.23
25;ourVehicle85;9.48;129.97;8.88;2.58
25;ourVehicle9;6.69;115.22;8.03;175.07
25;ourVehicle90;204.29;21.77;10.77;85.25
25;ourVehicle91;227.32;29.90;4.42;350.61
25;veh0;13.99;67.74;7.77;355.07
26;ourVehicle0;217.50;143.65;0.00;355.39
26;ourVehicle1;66.61;140.34;8.93;265.33
26;ourVehicle10;215.48;155.30;6.28;42.76
26;ourVehicle11;218.74;128.55;0.09;355.23
26;ourVehicle12;220.80;103.88;8.23;355.23
26;ourVehicle13;223.55;15.57;14.73;170.75
26;ourVehicle17;210.38;158.01;0.75;197.34
26;ourVehicle18;211.22;52.32;11.96;257.68
26;ourVehicle19;219.61;118.11;5.11;355.23
26;ourVehicle2;19.37;16.46;8.07;353.60
26;ourVehicle20;212.85;146.96;6.66;227.88
26;ourVehicle23;202.72;148.24;2.75;85.33
26;ourVehicle26;223.81;153.19;0.00;265.31
26;ourVehicle27;226.40;41.13;0.23;355.29
26;ourVehicle3;11.54;59.04;7.65;175.07
26;ourVehicle30;13.20;42.18;6.01;175.07
26;ourVehicle31;215.55;94.65;14.22;175.23
26;ourVehicle32;15.99;17.84;11.49;173.66
26;ourVehicle33;190.87;147.27;4.97;85.33
26;ourVehicle35;117.51;144.49;17.35;265.33
26;ourVehicle38;5.72;139.17;2.93;174.86
26;ourVehicle39;224.92;59.07;15.00;355.30
26;ourVehicle41;38.81;136.47;10.29;85.34
26;ourVehicle47;222.75;48.50;1.37;317.31
26;ourVehicle52;174.18;145.91;8.55;85.33
26;ourVehicle6;15.05;55.54;8.41;353.65
26;ourVehicle60;151.87;144.09;14.47;85.33
26;ourVehicle63;120.33;141.51;13.70;85.33
26;ourVehicle69;53.17;139.24;3.30;265.33
26;ourVehicle71;70.67;35.83;22.66;265.26
26;ourVehicle75;10.35;110.07;13.47;355.07
26;ourVehicle79;29.03;32.38;16.21;265.28
26;ourVehicle8;218.11;136.15;0.05;355.23
26;ourVehicle85;17.13;134.70;10.08;81.04
26;ourVehicle9;7.61;104.63;10.63;175.07
26;ourVehicle90;210.55;22.29;6.27;85.24
26;ourVehicle91;227.08;32.76;2.87;353.94
26;veh0;13.24;76.48;8.78;355.07
27;ourVehicle0;217.50;143.65;0.00;355.39
27;ourVehicle1;62.19;139.98;4.43;265.33
27;ourVehicle10;215.58;161.30;6.37;356.21
27;ourVehicle11;218.74;128.63;0.08;355.23
27;ourVehicle12;220.38;108.87;5.01;355.23
27;ourVehicle13;225.02;1.71;13.95;175.44
27;ourVehicle17;210.42;157.54;0.48;192.54
27;ourVehicle18;197.49;51.18;13.78;265.26
27;ourVehicle19;219.46;119.93;1.83;355.23
27;ourVehicle20;211.92;138.21;9.04;175.42
27;ourVehicle23;203.37;148.29;0.65;85.33
27;ourVehicle26;223.81;153.19;0.00;265.31
27;ourVehicle27;226.31;42.17;1.05;355.29
27;ourVehicle3;12.17;52.54;6.54;174.24
27;ourVehicle30;12.18;33.58;8.59;188.98
27;ourVehicle31;217.05;80.05;14.68;174.13
27;ourVehicle32;19.16;5.72;13.24;150.26
27;ourVehicle33;194.99;147.61;4.13;85.33
27;ourVehicle35;100.15;143.08;17.42;265.33
27;ourVehicle38;5.73;139.08;0.09;174.86
27;ourVehicle39;223.70;74.01;14.99;355.33
27;ourVehicle41;49.60;137.34;10.82;85.34
27;ourVehicle47;219.37;49.18;3.47;287.36
27;ourVehicle52;180.96;146.46;6.80;85.33
27;ourVehicle6;14.17;65.74;10.23;355.07
27;ourVehicle60;162.41;144.95;10.57;85.33
27;ourVehicle63;134.84;142.70;14.56;85.33
27;ourVehicle69;52.66;139.20;0.52;265.33
27;ourVehicle71;51.81;34.27;18.93;265.26
27;ourVehicle75;9.27;125.83;15.81;358.25
27;ourVehicle79;16.73;29.04;13.02;242.68
27;ourVehicle8;218.11;136.16;0.02;355.23
27;ourVehicle85;28.28;135.61;11.18;85.34
27;ourVehicle9;8.66;92.43;12.25;175.07
27;ourVehicle90;212.65;22.46;2.11;85.25
27;ourVehicle91;227.04;33.33;0.57;354.45
27;veh0;12.56;84.38;7.93;355.07
28;ourVehicle0;217.50;143.65;0.00;355.39
28;ourVehicle1;60.55;139.85;1.64;265.33
28;ourVehicle10;213.73;162.96;2.56;326.11
28;ourVehicle11;218.73;128.67;0.04;355.23
28;ourVehicle12;220.14;111.78;2.92;355.23
28;ourVehicle13;231.32;3.29;9.45;41.63
28;ourVehicle17;210.63;154.80;2.75;175.69
28;ourVehicle18;181.82;49.88;15.72;265.26
28;ourVehicle19;219.40;120.70;0.77;355.23
28;ourVehicle20;212.78;127.87;10.38;175.23
28;ourVehicle23;203.89;148.33;0.53;85.33
28;ourVehicle26;221.53;153.26;2.28;268.84
28;ourVehicle27;226.09;44.73;2.57;355.23
28;ourVehicle3;13.09;44.22;8.37;173.73
28;ourVehicle30;12.23;22.75;10.79;176.41
28;ourVehicle31;218.33;66.06;14.04;175.25
28;ourVehicle32;33.14;5.92;14.07;85.05
28;ourVehicle33;195.88;147.68;0.89;85.33
28;ourVehicle35;86.10;141.93;14.10;265.33
28;ourVehicle38;5.73;139.07;0.01;174.86
28;ourVehicle39;222.41;86.57;12.62;354.10
28;ourVehicle41;59.76;136.57;10.58;85.33
28;ourVehicle47;214.48;49.27;4.90;271.27
28;ourVehicle52;186.13;146.88;5.19;85.33
28;ourVehicle6;13.46;73.95;8.25;355.07
28;ourVehicle60;171.24;145.67;8.86;85.33
28;ourVehicle63;147.95;143.77;13.16;85.33
28;ourVehicle69;52.62;139.20;0.03;265.33
28;ourVehicle71;35.63;32.93;16.23;265.26
28;ourVehicle75;8.50;143.96;18.16;354.81
28;ourVehicle79;16.15;16.49;13.11;173.60
28;ourVehicle8;218.11;136.17;0.01;355.23
28;ourVehicle85;39.74;136.54;11.49;85.34
28;ourVehicle9;9.92;77.76;14.72;175.07
28;ourVehicle90;213.28;22.51;0.63;85.27
28;ourVehicle91;226.96;34.28;0.96;355.30
28;veh0;11.89;92.21;7.85;355.07
29;ourVehicle0;217.50;143.65;0.00;355.39
