Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
160;ourVehicle0;218.56;149.54;8.59;85.28
160;ourVehicle2;150.45;44.07;20.38;265.26
161;ourVehicle0;226.45;152.89;11.12;32.26
161;ourVehicle2;128.36;42.23;22.16;265.25
162;ourVehicle2;104.46;40.41;23.98;267.19
163;ourVehicle2;79.83;39.80;24.80;265.26
164;ourVehicle2;55.49;37.79;24.42;265.26
165;ourVehicle2;30.85;35.75;24.72;265.28
172;veh1;3.68;161.73;7.82;174.81
173;veh1;4.28;155.19;6.57;174.81
174;veh1;4.88;148.50;6.72;174.81
175;veh1;5.48;141.85;6.67;174.86
176;veh1;6.12;134.11;7.77;175.47
177;veh1;6.08;126.51;7.59;180.87
178;veh1;6.30;119.74;6.79;177.06
179;veh1;6.87;113.14;6.62;175.07
180;veh1;7.48;106.05;7.12;175.07
181;veh1;8.13;98.56;7.52;175.07
182;veh1;8.71;91.84;6.75;175.07
183;veh1;9.37;84.16;7.71;175.07
184;veh1;9.99;77.02;7.16;175.07
185;veh1;10.57;70.31;6.73;175.07
