Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
344;veh2;222.08;152.73;1.79;260.29
345;veh2;218.73;151.56;3.57;252.00
346;veh2;214.00;148.13;5.90;233.00
347;veh2;211.68;141.10;7.79;187.72
348;veh2;212.36;132.86;8.27;175.23
349;veh2;213.01;125.10;7.79;175.23
350;veh2;213.64;117.58;7.55;175.23
351;veh2;214.24;110.35;7.26;175.23
352;veh2;214.89;102.56;7.81;175.23
353;veh2;215.56;94.54;8.05;175.23
354;veh2;216.34;86.95;7.63;174.13
355;veh2;217.16;78.94;8.06;174.13
356;veh2;217.89;71.32;7.65;174.72
357;veh2;218.56;63.30;8.05;175.27
358;veh2;218.84;59.76;3.55;175.34
359;veh2;218.86;59.60;0.16;175.34
360;veh2;218.86;59.58;0.02;175.34
361;veh2;218.86;59.58;0.00;175.34
362;veh2;218.86;59.58;0.00;175.34
363;veh2;218.86;59.58;0.00;175.34
364;veh2;219.07;57.02;2.57;175.34
365;veh2;219.44;52.45;4.59;175.30
366;veh2;219.97;46.05;6.42;175.30
367;veh2;220.69;37.33;8.76;175.29
368;veh2;221.83;26.13;11.27;172.83
369;veh2;223.92;13.27;13.04;170.75
370;veh2;224.80;4.48;8.82;175.31
371;veh2;225.12;0.16;4.32;175.66
372;veh2;227.65;-1.08;3.57;135.50
373;veh2;231.37;2.57;3.61;50.88
374;veh2;230.87;8.63;6.07;355.25
375;veh2;230.04;16.19;7.59;352.85
376;veh2;227.99;25.56;9.60;346.36
377;veh2;226.77;36.57;11.09;355.30
378;veh2;226.15;44.14;7.59;355.29
379;veh2;224.94;47.18;3.33;344.07
380;veh2;219.86;49.10;5.53;289.52
381;veh2;211.90;49.17;7.98;268.30
382;veh2;202.16;48.36;9.78;265.26
383;veh2;190.21;47.37;11.99;265.26
384;veh2;176.66;46.24;13.60;265.26
385;veh2;163.24;45.13;13.46;265.25
386;veh2;149.36;43.98;13.93;265.26
387;veh2;136.33;42.89;13.08;265.25
388;veh2;122.86;41.77;13.51;265.25
389;veh2;110.15;40.72;12.75;265.25
390;veh2;96.44;41.18;13.84;271.99
391;veh2;82.84;40.05;13.65;265.26
392;veh2;68.93;38.90;13.95;265.26
393;veh2;55.21;37.76;13.77;265.26
394;veh2;41.53;36.63;13.72;265.26
395;veh2;27.81;35.49;13.77;265.26
513;veh3;231.14;5.43;5.49;355.64
514;veh3;230.77;9.87;4.44;355.27
515;veh3;230.71;10.65;0.78;355.28
516;veh3;230.70;10.85;0.20;355.28
517;veh3;230.69;10.88;0.04;355.29
518;veh3;230.69;10.90;0.02;355.29
519;veh3;230.69;10.90;0.00;355.29
520;veh3;230.44;13.15;2.26;354.63
521;veh3;229.96;16.79;3.67;352.50
522;veh3;228.83;22.19;5.52;347.71
523;veh3;227.33;29.82;7.78;350.45
524;veh3;226.52;39.65;9.87;355.29
525;veh3;225.48;46.17;6.67;349.51
526;veh3;218.23;49.35;8.35;282.12
527;veh3;209.71;48.99;8.53;266.66
528;veh3;199.87;48.17;9.88;265.26
529;veh3;188.63;47.24;11.27;265.26
530;veh3;174.72;49.30;13.69;265.25
531;veh3;160.05;48.08;14.73;265.25
532;veh3;145.25;46.85;14.84;265.25
533;veh3;131.05;45.67;14.25;265.25
534;veh3;116.29;44.44;14.82;265.25
535;veh3;101.98;43.99;14.38;273.77
536;veh3;88.19;43.71;13.88;265.26
537;veh3;73.44;42.49;14.80;265.26
538;veh3;59.30;41.32;14.19;265.26
539;veh3;44.92;40.12;14.43;265.26
540;veh3;35.03;39.30;9.93;265.26
541;veh3;29.50;38.84;5.54;265.18
542;veh3;27.97;38.71;1.53;265.20
543;veh3;27.20;38.65;0.78;265.23
544;veh3;27.06;38.64;0.14;265.23
545;veh3;27.02;38.63;0.04;265.24
546;veh3;26.99;38.63;0.03;265.24
547;veh3;26.99;38.63;0.00;265.24
548;veh3;26.99;38.63;0.00;265.24
549;veh3;26.99;38.63;0.00;265.24
550;veh3;26.99;38.63;0.00;265.24
551;veh3;26.99;38.63;0.00;265.24
552;veh3;26.99;38.63;0.00;265.24
553;veh3;26.99;38.63;0.00;265.24
554;veh3;26.99;38.63;0.00;265.24
555;veh3;26.99;38.63;0.00;265.24
556;veh3;26.99;38.63;0.00;265.24
557;veh3;26.99;38.63;0.00;265.24
558;veh3;26.99;38.63;0.00;265.24
559;veh3;26.99;38.63;0.00;265.24
560;veh3;26.99;38.63;0.00;265.24
561;veh3;26.99;38.63;0.00;265.24
562;veh3;26.99;38.63;0.00;265.24
563;veh3;26.99;38.63;0.00;265.24
564;veh3;26.99;38.63;0.00;265.24
565;veh3;26.99;38.63;0.00;265.24
566;veh3;26.99;38.63;0.00;265.24
567;veh3;26.99;38.63;0.00;265.24
568;veh3;26.99;38.63;0.00;265.24
569;veh3;26.99;38.63;0.00;265.24
570;veh3;26.99;38.63;0.00;265.24
571;veh3;26.99;38.63;0.00;265.24
572;veh3;26.99;38.63;0.00;265.24
573;veh3;26.99;38.63;0.00;265.24
574;veh3;26.99;38.63;0.00;265.24
575;veh3;26.99;38.63;0.00;265.24
576;veh3;26.99;38.63;0.00;265.24
577;veh3;26.99;38.63;0.00;265.24
578;veh3;26.99;38.63;0.00;265.24
579;veh3;26.99;38.63;0.00;265.24
580;veh3;26.99;38.63;0.00;265.24
581;veh3;26.99;38.63;0.00;265.24
582;veh3;26.99;38.63;0.00;265.24
583;veh3;26.99;38.63;0.00;265.24
584;veh3;26.99;38.63;0.00;265.24
585;veh3;26.99;38.63;0.00;265.24
586;veh3;26.99;38.63;0.00;265.24
587;veh3;26.99;38.63;0.00;265.24
588;veh3;26.99;38.63;0.00;265.24
589;veh3;26.99;38.63;0.00;265.24
590;veh3;26.99;38.63;0.00;265.24
